value__permutation_entropy__dimension_3__tau_1,value__partial_autocorrelation__lag_3,value__ar_coefficient__coeff_2__k_10,value__number_cwt_peaks__n_1,"value__fft_aggregated__aggtype_""kurtosis""",value__absolute_maximum,"value__fft_coefficient__attr_""abs""__coeff_63",value__value_count__value_0,value__ratio_value_number_to_time_series_length,"value__fft_coefficient__attr_""real""__coeff_59",value__percentage_of_reoccurring_datapoints_to_all_datapoints,value__standard_deviation,"value__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.2",target
1.5619064489214856,0.0381546908940972,-0.3824994202576706,939.0,6.258745114021131,0.1165161,1.894704797684916,20.0,0.1283324338909875,0.2728735093136712,0.960604425256341,0.0137802895719381,-5.130373184027448e-06,0
1.5970280524797726,-0.5008105884710325,0.1263381050368395,1072.0,12.791591488036971,0.1390076,0.5306868204713533,48.0,0.1202374527792768,-0.2036946919844577,0.9522396114409066,0.0124161478477309,1.7114547323623964e-06,0
1.5521762592211883,-0.4701304543823592,0.1842340362915986,959.0,14.88547554696572,0.2288818,4.323435075651889,6.0,0.2559633027522935,-0.2933832770935528,0.905558553696708,0.037400113152874,-3.2258649190359634e-05,0
1.113351226055251,-0.1684635903443096,-0.7396860288346105,679.0,20.99986088116401,0.319519,2.552640880235653,9.0,0.2430652995143011,-3.309943425502479,0.91548839719374,0.035636872850968,-3.091775980188678e-05,1
1.399834933680829,-0.2966295691993115,-0.0750438035092299,795.0,9.504315931897349,0.2164307,4.354370672043758,20.0,0.1827846735024285,-5.538676070627659,0.9392336751214247,0.022392190030295,-1.9954022308280744e-05,1
1.3794679516413906,-0.1490445204824694,-0.443557718731689,824.0,7.587878597520801,0.0725708,1.1007719245825611,47.0,0.092768483540205,0.0682395099900183,0.964543982730707,0.0082798305072572,6.348109980916039e-07,0
1.757794977344952,-0.4572622638476389,0.3583294115267413,1288.0,6.240066059319779,0.04504395,0.2891675100788727,85.0,0.0633027522935779,0.3849710678416684,0.9822450080949812,0.0046894958584632,5.259050737842923e-07,0
1.2961574036448729,0.0871352760382336,-0.7423191402268761,777.0,23.21451741525992,0.1339722,3.0005798622284265,32.0,0.1546681057744198,1.0736227238707758,0.943119266055046,0.0181032943821158,1.1195494166666668e-05,0
1.2271866543386285,-0.2635311854478798,-0.4498400415972535,887.0,19.46751966734893,0.2123718,1.0820210375833954,12.0,0.2234754452239611,2.4968882785482323,0.8955747436589314,0.0348270054041738,1.2733416969358294e-05,0
1.382697641648983,0.1560663014190172,-1.349345670633155,698.0,10.959461707746048,0.9999695,3.8609582544316,15.0,0.3602806260118726,1.701365892456181,0.812790070156503,0.1004210735509233,-6.684397579606783e-05,0
1.3779822635254004,-0.6012670513753228,0.3591888734056644,792.0,24.72964035673892,0.284668,6.593864745785547,6.0,0.3791149487317863,7.960108916252318,0.8666486778197517,0.0586372133588193,-1.255099481669964e-05,0
1.1353593240060806,-0.4213203734291089,-0.0753652948097902,638.0,23.215531109492613,0.3390503,2.1774260285558382,5.0,0.3322719913653534,1.2173424162067497,0.8681057744198597,0.0536998441270706,-2.65287188871254e-05,0
1.42210515889152,-0.4655429210962559,0.1834924138030418,1049.0,10.706338502553788,0.1096497,0.8680271546416676,10.0,0.1545601726929303,0.0868929929389079,0.95979492714517,0.0173214357508416,7.769003953730916e-06,0
1.478890917521871,-0.625900581953366,0.4398676618228069,844.0,12.57648443224861,0.3210144,2.4453117333061223,17.0,0.2138154344306529,0.0312953545651155,0.9062061521856448,0.0362052293715508,1.1559065062170304e-05,0
1.1740676796820884,-0.1008705127130775,-0.2462904041413191,707.0,32.36063773621976,0.8587952,5.405672147806581,4.0,0.4665407447382623,0.9785762025946616,0.7719373988127362,0.1343643174581033,1.1616745946959032e-05,0
1.4231741966937683,-0.0176744325533964,-0.4844307901446404,826.0,5.87257598578222,0.5370789,8.353345936298348,11.0,0.304317323259579,6.5892377245727065,0.8689692390717755,0.0651526182662361,-2.543524666155026e-05,1
1.558127285444936,-0.5843565590030587,0.9575863844783716,1005.0,4.536914998677223,0.403595,5.585391338549236,12.0,0.2694549379384781,-4.6909059743987305,0.887209929843497,0.0431866618007461,-1.734871594746717e-06,0
1.2935096206229022,-0.2497420373901653,0.7716262596038517,941.0,3.93402094935116,0.4641113,4.190951079246097,6.0,0.2382622773880194,0.3979991282905437,0.9162439287641664,0.0366872182167541,6.347820125609296e-06,0
1.6167209279805794,-0.452881854986304,0.0541461688431874,1168.0,16.556467128974084,0.1874084,6.9300961661202845,9.0,0.1851052347544522,1.1998785925905011,0.9267134376686454,0.0267333413024463,1.064692651401869e-05,0
1.2442503540311138,0.1988034572174099,-0.836050156593769,551.0,28.06008288278425,0.6446533,1.239194650439035,13.0,0.3283864004317323,0.6968843138808306,0.8378305450620616,0.0755329108747623,-7.024524984482273e-05,0
1.591518776692384,-0.2359564406177215,-0.4751441682348593,1020.0,9.823382941133527,0.1325378,0.4795403083887022,34.0,0.1491095520777118,-0.014430847922897,0.9373988127361036,0.0175746494973827,3.905924229959823e-06,0
1.321311726660894,0.2755220466087233,0.6367509583927432,708.0,4.825069290291176,0.8473816,3.862762875560036,27.0,0.2729087965461414,-0.9388754212398104,0.8528872099298435,0.0879597501350983,-9.31896152681866e-06,1
1.4512926792236065,-0.1567528370059177,-0.1372497004057019,998.0,6.716282250378314,0.9653015,4.062601425616131,14.0,0.2172692930383162,-1.7633274737159057,0.9114409066378844,0.0362711872772444,3.003396475770871e-07,0
1.4311567048554157,-0.0135945852153165,-0.7643608623518623,957.0,20.741131061400296,0.1396484,1.6077850605760549,23.0,0.1617916891527253,0.826735076099629,0.9422018348623852,0.020091854749693,-3.0434819141975903e-06,0
1.2795321908962858,-0.3307210214521222,-0.083479068841396,905.0,10.72481811889348,0.1462097,3.492823038992982,12.0,0.1847814355099838,1.469128173744073,0.9438208310847276,0.0231151881212476,2.468222468443201e-06,0
0.9921265528378388,0.9364942882203352,-1.648675571462787,501.0,41.9627998706039,0.8276978,5.238566932373888,6.0,0.4780895844576363,-4.652116074908903,0.7514840798704803,0.1362354900619805,-6.34750728332867e-05,1
1.250468794404934,-0.0152132994884521,-0.6803126000793859,710.0,17.793190472146925,0.2790527,3.736416274543184,4.0,0.2772261198057204,0.7916430502381288,0.881867242309768,0.0463657767141554,3.62186938516837e-05,0
1.4393828071120955,-0.2866807015147346,-0.7042263255511143,979.0,7.9905171299082625,0.1996765,1.5567174433934274,31.0,0.1486778197517539,-1.079043700823922,0.929681597409606,0.0191289259004496,6.633872282525019e-06,0
1.2244651229958523,-0.6213027312441756,0.4564052325107677,685.0,10.449308714716553,0.3968811,2.8598805107447403,14.0,0.2677280086346465,-0.8007312610277061,0.8868861305990287,0.045368435792989,-1.9805199046996165e-05,0
1.7914910671037927,-0.6650688304145391,0.7671984059090408,1363.0,6.205383235070465,0.06228638,0.3390650016386182,52.0,0.0786292498650836,-0.1582136520656169,0.972800863464652,0.0067174789844314,2.1418005525864685e-06,0
1.377731037805931,-0.3511123200994627,-0.1454734854855962,763.0,12.238512084716929,0.2861938,2.324816461347024,13.0,0.2033459255261737,-3.066890366012525,0.9155423637344846,0.0324743201742789,-2.3051167416690405e-05,1
1.5391054746839892,-0.0408192713363717,-0.4480988175436746,636.0,8.627847221285993,0.2366638,3.015053116086479,22.0,0.2376686454398273,-2.040518597642484,0.9072315164597948,0.0322529329644081,2.746130510497782e-05,0
1.4948093005517893,-0.6340380159692478,0.4264068645017814,892.0,19.332498117874824,0.1265869,0.6967037326721699,25.0,0.1451160280626011,-0.4252690172189084,0.9599028602266596,0.0167473237073606,-1.0466127881531788e-05,0
1.3459140649118155,0.3902863078793899,-1.1074761642363142,656.0,28.152996779818025,0.3375549,3.30519059139089,26.0,0.1831624392876416,0.8264850235148518,0.9067458175930924,0.0324180591602255,-4.423301822519084e-06,1
1.7866486118679998,-0.5985413827933064,0.9483783437845372,1386.0,6.6456401408828265,0.09280396,1.809701766157125,21.0,0.1382622773880194,-1.6234728696983547,0.9603345925526172,0.0151440427537772,-1.1071822239378345e-05,0
1.471575242683904,0.2339823428045714,-1.1414937417768414,1043.0,8.244809691241741,1.0,34.62311583745128,3.0,0.7916891527253103,12.729028858855386,0.3577981651376147,0.4370666624456918,-0.0005120622475057,0
1.223449045540116,0.961528704058232,-1.374666449910725,574.0,51.59503334446943,0.9992676,12.02419359527091,13.0,0.3191581219643821,-0.4824856173512432,0.8393955747436589,0.1042278293844647,-5.016945759999999e-05,1
1.6932760266894045,-0.0752248001991715,-0.4557240403903391,1057.0,7.237571733624367,0.1998596,1.8369269195196047,20.0,0.1656233135456017,0.1570307727822451,0.9395035078251484,0.0213622177984516,5.415282791295756e-06,0
1.2671980908646057,-0.0191520306975543,-0.7839261126811942,903.0,14.78719509955746,0.1537476,3.313480178500272,16.0,0.2184025903939557,-0.9441680701731874,0.9237992444684296,0.0278283968875722,1.706049442831728e-06,0
1.217945985270544,-0.0640487126595772,-0.5886469235675559,799.0,22.281226136745016,0.1956177,6.339655741286035,5.0,0.2784133837021047,-0.4411404108890979,0.9135456017269292,0.0382681681493446,9.3182563146612e-06,0
1.3508052785638822,0.148838714980293,-1.6787240649468953,811.0,16.45396552547523,0.2171631,1.06408046754485,21.0,0.1730706961683756,0.2879897404439367,0.928656233135456,0.0236590010496375,-1.646897727272728e-06,0
1.7916981527269045,-0.2084962570402471,0.1545825466559445,1500.0,5.558072119767006,0.1490479,2.3723547301508345,28.0,0.1069077172153264,-0.0647778659295761,0.9708580679978414,0.0108801408369917,-9.56993021924972e-06,1
1.546452767127513,-0.0257625711069072,-0.3211482191622491,677.0,9.84754526646922,0.09674072,1.206165743237405,24.0,0.1326497571505666,1.4579871486191784,0.9592552617377226,0.0132470062528737,-5.655312065056624e-07,0
1.3153138978952348,-0.0177802707061674,-0.7532200202619964,787.0,19.590792626102967,0.2634277,2.169894575320088,21.0,0.197301672962763,-0.2432813685169252,0.9232056125202376,0.0275134912076932,2.12928528725984e-05,0
1.487792785031409,-0.743646353405118,1.062502310803705,946.0,9.02650143434679,0.1822205,2.5777090539867045,13.0,0.2089044792228818,-1.5424166576308775,0.914624932541824,0.0276206665409387,-1.8908485941315665e-05,0
1.5739168614553352,0.1605976917894264,-1.145793549261021,852.0,11.591698517536418,0.1341248,2.0004444597932243,50.0,0.1371289800323799,1.4987194645264983,0.9376146788990826,0.0160608514814207,3.6041407613247023e-06,0
1.6796595098592888,0.6821314087637645,0.3863372942778887,1058.0,13.342786590042902,0.3766174,0.8915731938878807,28.0,0.1446842957366433,0.1924369550839295,0.9386400431732326,0.0212773990417756,-9.354948424804686e-06,0
1.5787999879466268,-0.2969110156129685,-0.1169872075322311,864.0,10.82440687052212,0.1502991,0.4023070421978489,72.0,0.1277388019427954,0.7996683433327728,0.9436049649217484,0.0130302216279123,-4.926685084992714e-06,0
1.4127598560098336,-0.5320865465744327,0.7046673992658842,970.0,5.45775624821197,0.5655212,6.887946468307826,8.0,0.3059363194819212,-2.754455848156991,0.8651915812196438,0.0611503443786896,-2.5894314609598152e-05,1
1.150494614524007,0.0572130419801025,-1.0149129020649237,601.0,16.302417753061423,0.6013794,4.184827428175177,4.0,0.3014570966001079,-1.3372072808678548,0.866810577441986,0.0657906721500497,-1.6903862505874614e-05,1
1.4159378349114715,-0.2342689364384849,0.144921494103019,703.0,21.408591018761392,0.630127,2.362435234485662,9.0,0.3462493254182407,-1.0641464185899658,0.8348623853211009,0.09062627719743,-6.133716084399218e-05,0
1.3741296827165714,-0.4307534120882191,-0.1505530155991832,1128.0,18.47400028824256,0.2026978,0.8282053818974134,13.0,0.2021586616297895,0.5330571535379345,0.9322719913653534,0.0270651233152346,-2.176975909261342e-06,0
1.5019041498000774,-0.2161436821695648,-0.2248597199004499,1022.0,7.216578182561816,0.2322998,3.2182358741904045,18.0,0.2108472746896924,-0.959861044338956,0.9143011332973556,0.0296456780401666,7.168498700945959e-06,0
1.2370712388059977,-0.1703165358673558,-0.9374008924506742,695.0,18.658480221814106,0.6880798,19.033119674305343,5.0,0.3835941716135995,-8.6863530901169,0.8258499730167296,0.0850401015323211,-5.582594643057898e-05,1
1.279584411780074,-0.0460750519861274,-1.0029301297269042,894.0,12.289649946158375,0.1394958,2.8862640947623706,13.0,0.1786292498650836,-1.3464652109012905,0.9494333513221802,0.021231618289218,-1.701531786947998e-05,0
1.7464014846898754,-0.7641300982296938,0.6951598739410493,1230.0,15.421123581065828,0.3605347,1.825178538984112,17.0,0.168645439827307,1.253618679021789,0.9253103076092822,0.0300916189791429,-1.1962567672741078e-05,0
1.788330563384109,-0.1698772942164925,0.1844931049168947,1518.0,5.41653530901345,0.08288574,0.4483674797690758,36.0,0.0799784133837021,0.2559434169467954,0.9812736103615758,0.0072728511156561,-4.012069788288754e-06,0
1.6919401957093942,-0.6005083227931703,0.4266784197070726,1075.0,14.158827455282712,0.2279663,1.0475010013397623,22.0,0.1589314624932541,-1.8319176883891213,0.9352941176470588,0.0216461533558033,-1.1581269041698543e-05,0
1.4375572938839691,-0.3926924926009455,0.0875708670312865,773.0,13.54906199323604,0.1689758,0.8174875524898471,23.0,0.1658391797085806,-1.2735744330048195,0.9272531030760928,0.0214838821949546,-9.39873881378522e-06,0
1.763738624580332,-0.1469258918670168,-0.2519180746490858,1378.0,6.820394205949082,0.07748413,0.4163978592662731,41.0,0.0715596330275229,-0.2172885664793702,0.9827307069616836,0.0069073670614583,-1.362023793037975e-05,0
1.3155128115566186,0.2892428312134024,-1.062787608007134,789.0,19.393521654388746,0.240509,3.442168738095714,17.0,0.207825148407987,1.165333960350786,0.9114409066378844,0.0318409517995949,-3.2023101738395034e-05,0
1.122918352875629,0.7317606217680781,-2.647375885814587,555.0,25.44244468822787,0.6418152,1.7632982176265402,15.0,0.3229897463572585,-0.480577880577445,0.8205612520237453,0.0919979111513514,-3.3925868590403146e-05,0
1.14845382187264,0.6678440637175643,-2.3095541803368973,631.0,23.9418619050549,0.6576538,2.7663131154780136,2.0,0.3132218024824609,-4.615641213744215,0.870102536427415,0.068441570275146,-6.345256148029114e-05,1
1.326639055525997,0.0671665514977836,-0.7775236454012215,910.0,19.71228516001007,0.2746887,11.85038361634637,10.0,0.3099838100377766,5.25669942827135,0.8910415542363734,0.046381946297934,-2.6259096340913373e-05,1
1.3191312218504392,0.1454574176365778,-1.3889678287872833,758.0,17.075924545459134,1.0,23.148644239266805,10.0,0.3284403669724771,-17.920621973692526,0.8406368051807879,0.137396151788873,-6.278092251094614e-05,1
1.5180146293788044,0.1185639954856781,-0.9065922093951632,975.0,19.3176648691724,0.1859131,1.2351358784979722,28.0,0.1544522396114409,-1.1447120083791589,0.9302752293577982,0.0198934958091327,-1.466904984990619e-05,0
1.6750896435608928,-0.342040189216131,-0.1013522836603529,948.0,11.052916672485038,0.2302551,4.388950905578536,10.0,0.1889368591473286,1.3610227868492264,0.9321100917431192,0.0239783673143439,1.3725863956230548e-05,1
1.5275115274397135,-0.5690108148993022,0.2469954221150764,913.0,23.32331810634296,0.5924072,6.214709470392681,9.0,0.2504047490555855,4.141206869057376,0.9101996762007556,0.0470476715644694,-1.201487631578947e-05,0
1.1040399930873537,0.6090371285889724,-2.3241557342351293,469.0,27.30298161144873,1.0,6.035314816922804,9.0,0.4015110631408526,-1.4756272358210007,0.8080949811117107,0.1257155000650583,2.1895344122897685e-05,0
1.5544718855953867,-0.1532658719015965,-0.2410004318326534,923.0,7.621969262923266,0.1448364,6.473640962596485,31.0,0.1287101996762007,1.0998204601866273,0.9570966001079332,0.013143738347951,-3.669395196134168e-06,1
1.3749137755413126,-0.2254599203370434,-0.2279416346755258,684.0,20.1706692898354,0.3678894,1.0038749109954657,7.0,0.2452779276848354,1.2615468869639448,0.9257960064759848,0.0336679690322818,-5.2446629346580095e-06,0
1.2016965439356877,-0.3240967552249285,-0.1717247062070205,799.0,15.940352595746123,0.1115417,2.3425342553915858,15.0,0.1883971937398812,1.419748731273764,0.9460334592552616,0.0222592076884394,7.135607491582489e-06,1
1.1511756140525409,0.5324142224437062,-1.167396457798065,667.0,34.08753117255641,0.5645142,4.360853267541988,7.0,0.3491095520777118,-12.3011350678596,0.8484079870480302,0.0794460026465754,-4.413023577159038e-05,1
1.1920775549073044,0.1092960657112159,-1.1761984431105263,840.0,15.381691918334877,0.1272583,0.6847756531037705,14.0,0.1822450080949811,-0.9558604164056516,0.9480841878035616,0.0217947943027022,-9.703175764396932e-07,0
1.3461945515946925,0.1585058121207682,-0.7708262420345664,804.0,18.29808876797998,0.3815613,4.838897144516738,5.0,0.2894225580140313,6.511897319523683,0.871127900701565,0.0557415811026671,-6.802889324349971e-05,0
1.3513651044656876,-0.223606684868254,-0.1924950896411521,772.0,14.1728317322982,0.2971497,0.8689869477101054,15.0,0.2467889908256881,-2.0953052816405187,0.8862924986508365,0.0412488820589785,-1.2009032890800302e-05,0
1.7823401464739046,-0.5425576082777233,0.5850208609998093,1234.0,6.780847391110696,0.08001709,1.141542660661049,61.0,0.0951430113329735,0.6359196542758723,0.968267674042094,0.0082630350073047,1.4876425089534165e-07,0
1.2899344594402855,-0.0982540750103245,-0.5163087092819947,757.0,16.882644345940506,0.4320374,9.476866318399246,15.0,0.3033459255261738,5.6493355115420805,0.8555315704263357,0.0587115534002846,-1.7152603863381853e-05,1
1.3911895737861066,-0.1119309876966863,-0.5486934430432837,936.0,8.323821111819594,0.1231384,0.8397031968115802,17.0,0.1339449541284403,-0.8577411929850143,0.9582838640043172,0.0144184588003139,-6.622841000467508e-06,0
1.5095574717123543,-0.4249173263793617,0.198425057422191,972.0,7.596636612444285,0.1105347,0.6414880748048746,25.0,0.1334052887209929,-0.0049984271041922,0.9551538046411224,0.0149225952805633,-1.1854983490984614e-05,0
1.4169445336378748,-0.3546387503677375,-0.1277791907061515,792.0,21.059621776361286,0.2277832,3.143787564929432,5.0,0.2739881273610361,4.269968816331396,0.8981111710739341,0.0403960071715706,-4.3964628994471e-05,0
1.2495592207847388,0.1232231841870055,-1.1365949550951917,901.0,17.64788118824703,0.1529541,3.157229127047098,32.0,0.1370750134916351,-0.5788912740788081,0.9563410685375068,0.0158991491213173,1.795151106487614e-06,1
1.5939980463342067,-0.4870278373962127,0.2342052110925812,1017.0,11.27677736415764,0.1982117,3.3803380266466934,13.0,0.1762547220723151,0.6541194821388054,0.9403669724770642,0.0229467207799526,-2.4497985455231415e-07,0
